Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow IAT Mean,Flow IAT Std,Flow Pkts/s,Attack,src_betweenness,dst_betweenness,src_pagerank,dst_pagerank,src_degree,dst_degree,src_closeness,dst_closeness,src_eigenvector,dst_eigenvector,src_k_core,dst_k_core,src_modularity,dst_modularity
192.168.1.68,10.0.0.68,31608,341,UDP,4061,17,21,1945,2042,47.15140491217064,9.662345869737855,322.22591424523097,Benign,0.8810315528407747,0.5040944582533372,0.3552519662309539,0.7946776777162557,0.2632444273400024,0.006341855219986758,0.554492292695624,0.5500725158817643,0.6550358230218278,0.15509131683693456,0.718756273449638,0.5955139079243318,0.20589839086926354,0.37044508601403836
192.168.1.69,10.0.0.69,62272,387,UDP,88184,61,6,7130,12620,64.48488085390437,8.667034588386132,918.2755437280734,Benign,0.955446586330469,0.24478060722879158,0.4408473929119744,0.9109495430673922,0.8029661808064668,0.8934375044300964,0.9562295120051569,0.29521907011439785,0.5349705036738331,0.6400140155714008,0.19577224762448575,0.5543871200736387,0.3171013067433778,0.738013979585543
192.168.1.70,10.0.0.70,24380,932,TCP,81161,88,25,1783,7746,33.67108661748436,1.2240477662020466,585.0025923486188,Benign,0.894467580117667,0.6049987267650991,0.28707378926501237,0.1547981687258495,0.6790102618537722,0.45517567941643733,0.8385485495993914,0.8283978388506466,0.68188140118268,0.8150548517956621,0.6345252350872529,0.714141300652413,0.487210897339889,0.6282433691908321
192.168.1.71,10.0.0.71,65398,624,TCP,84342,80,19,8498,11679,10.552108079968843,8.160687858004616,357.9409183874895,Benign,0.6077670739731439,0.9063609772035212,0.6644311307496463,0.2974853841210122,0.19430126499932954,0.5687628708124839,0.3441636224356728,0.4547075062023902,0.5565101312846906,0.433791917361109,0.624011147751284,0.8222578877960107,0.12446613073527912,0.5237082404805935
192.168.1.72,10.0.0.72,13504,576,UDP,33098,9,32,1404,12155,81.59248922710971,8.311526791832005,742.9824313216393,Benign,0.09945965409586788,0.3172009477773198,0.619984634921888,0.8834619879068034,0.092990000819001,0.021897216240258643,0.1464451508259197,0.8161102434383517,0.836212349253479,0.04186793671716538,0.5190344286943182,0.15024164838687903,0.29331416916161956,0.42746160713210357
192.168.1.73,10.0.0.73,50278,71,UDP,83466,68,23,3045,2095,12.996262226986039,8.139945594177467,894.0430672674139,Benign,0.47918452896579156,0.015217386292400104,0.8300701595984534,0.21993700766266067,0.043110244141600584,0.3886376548970504,0.8356588706525828,0.042692357995301466,0.5655313105970726,0.7557184904945838,0.2582405611098074,0.7045765392204172,0.018188064759639522,0.7959500581683718
192.168.1.74,10.0.0.74,39704,248,UDP,94556,59,13,3161,4470,4.879808734434703,4.290576174290272,984.3563750018603,DoS,0.8830542062986543,0.7107090043349009,0.9107016861986018,0.707139877405223,0.024762002025837226,0.10102912903824901,0.39399141503490964,0.10253390635029092,0.3507513131186638,0.8248257875389593,0.05069875939024571,0.6887905610961615,0.9940970743911551,0.10053189631410808
192.168.1.75,10.0.0.75,48010,280,UDP,72088,76,61,14997,6054,49.53909349788142,4.033164645899914,743.8598269733135,PortScan,0.012874346500944212,0.42812254338268174,0.4275860270076548,0.6325722131280457,0.2995698405655546,0.6897175804849158,0.49957365493402905,0.3257094457642987,0.26504118177259195,0.15268882469300704,0.27144670710653673,0.021392066240990215,0.47903055058437116,0.009425712103744321
192.168.1.76,10.0.0.76,23674,328,UDP,56826,93,39,1674,13215,7.455361033763053,1.1849517247266617,386.98174524576893,Benign,0.5088051195179728,0.41449902440912256,0.6447205691320518,0.3851382605606184,0.7035377447965351,0.37523016366182405,0.2869751552511025,0.1491189529527589,0.5076136257533584,0.80430439155623,0.6219860554238952,0.7997578165356591,0.71153409223594,0.5737691973165429
192.168.1.77,10.0.0.77,31296,785,TCP,4870,31,73,401,13149,56.418108851607364,4.502680007435023,109.94032617716456,WebAttack,0.8480806677907757,0.8213172890340705,0.02513041581777109,0.05784343817632198,0.11655904776990877,0.8177657517047676,0.5102855660715182,0.21054064374788573,0.3911886915201096,0.3691886355674816,0.826141040298169,0.430655784396591,0.0662088938783838,0.24584400244538618
192.168.1.78,10.0.0.78,43979,887,UDP,21467,82,21,10409,3099,16.798386620371794,7.381618377903564,390.60261422302216,Benign,0.4236088727938463,0.6092926414192288,0.3245133163888465,0.42224474561263814,0.8151268128449234,0.761914053634864,0.22144054358568566,0.41035515131301237,0.18614068419094687,0.15254046524407083,0.2913993796020786,0.7541375375887452,0.48229833196339056,0.11036848512832642
192.168.1.79,10.0.0.79,34604,511,UDP,28529,20,37,6171,12531,64.86018938933402,3.2250042188094374,646.1687615884182,Benign,0.345710067451239,0.39822955696284856,0.7023267156517758,0.43326310239406984,0.46109667434373924,0.7808959186809866,0.9274931106497643,0.199812025249129,0.7299041772745909,0.8228796199105998,0.3149151469731315,0.4707306483588636,0.901425151553517,0.7386734381821529
192.168.1.80,10.0.0.80,1990,415,TCP,16333,8,52,6733,12344,85.24906351733144,1.8166523003200075,939.824120280383,DoS,0.9940507858591564,0.03892799998793983,0.5631612697275675,0.34979483609991413,0.37691197518112685,0.7863690982690325,0.7289085233107383,0.45339701359562823,0.49051014986523167,0.06785933143697709,0.7673344373225275,0.9007754411110702,0.7809071551657502,0.7523297881073773
192.168.1.81,10.0.0.81,10167,895,TCP,61576,6,1,11881,2487,59.54195919769543,0.0062271786193468515,461.5617770146244,Benign,0.49576137924447883,0.7588582790680598,0.7000514858017042,0.23746306994477928,0.4663879147685178,0.3835542222568058,0.8857658404436303,0.2763204771533633,0.8102643109747177,0.4017269394641332,0.03385819817035696,0.3047822783654055,0.07867254856033545,0.6454616307205098
192.168.1.82,10.0.0.82,65255,312,TCP,75540,72,67,8235,5839,89.04602253986714,5.099589914366895,639.1487154784461,WebAttack,0.17654692695698415,0.9141177434751472,0.31789814393579896,0.5541987262819255,0.8985404957630421,0.4432462510605589,0.4805746469071882,0.7083199442888312,0.9883937822728177,0.13732552331155756,0.5556742541132158,0.5373821878839805,0.825276938877835,0.7561439375762758
192.168.1.83,10.0.0.83,50618,333,TCP,70369,19,15,6883,1725,79.00079570957163,1.962490371181479,664.6690205401989,DoS,0.8444577917898151,0.7903741593529989,0.9018730445346835,0.8979938845268752,0.9944647352062347,0.8858070621278642,0.3137226325857211,0.35529941945368226,0.3613745969573756,0.6325912277685666,0.298136047782827,0.7363917916800069,0.820800711455411,0.6086179306230279
192.168.1.84,10.0.0.84,28796,949,TCP,5086,47,93,14814,6695,94.00081188648201,3.816778442400266,531.0410885111253,Benign,0.5356714968751839,0.7050797898118054,0.9194400205543201,0.8854733501116119,0.2510125913776594,0.2958743306914624,0.5142136323433768,0.47022741485694575,0.8040220016151045,0.007705648293415468,0.8501729782857828,0.9137263852726107,0.21930124261937367,0.3902069634019232
192.168.1.85,10.0.0.85,6714,103,UDP,33004,85,30,14732,9310,8.469544835577441,5.395310281535343,42.51447895883571,Benign,0.9126134814415485,0.814439383719455,0.1000004435912083,0.8115270939491511,0.397439652786606,0.5925092839735693,0.38177961163391827,0.2334102114559542,0.31648856285104077,0.6502133667663872,0.44591351341272123,0.31839598706338945,0.9897833283114771,0.39598942597186815
192.168.1.86,10.0.0.86,45088,888,TCP,7480,72,25,1638,8865,68.87068907956309,8.536618458993718,80.23746975861023,PortScan,0.128477394705368,0.2747535355147397,0.6933562364442649,0.4809606575384917,0.14038623350072188,0.2821409726135805,0.6926506463946299,0.6520699903141024,0.7891357747150936,0.9940445463650238,0.752048630927808,0.9310062628228338,0.13358545495702345,0.20387769726478866
192.168.1.87,10.0.0.87,53402,811,TCP,17413,51,67,514,3605,78.35397473829558,9.726903979335162,615.3396688509421,Benign,0.4990334620915864,0.5505730893711704,0.8204977260104455,0.7140356186150824,0.10433397201540873,0.8621724108618442,0.904122914819241,0.2083049269547872,0.004298413237082466,0.8999044071395037,0.16489028507941617,0.5405599596199107,0.24421680574223537,0.7525460152306672
192.168.1.88,10.0.0.88,24306,1021,UDP,28178,62,58,3111,2949,51.83538833621196,1.7577171088921562,219.90732249236007,Benign,0.9891502813748554,0.5594192690366289,0.29977635290479665,0.7356808693176803,0.11371633370460843,0.4447511520873616,0.5760687345280087,0.36040485866764294,0.02841703822765973,0.6841247540947225,0.22312746042066178,0.5186885303636876,0.14809224015709654,0.229191485193737
192.168.1.89,10.0.0.89,25308,963,TCP,36185,70,43,9670,4795,20.24302667296703,3.9763225959001955,332.5377762916613,PortScan,0.5970252895090279,0.4466697511677812,0.4211993867054237,0.5178820121936333,0.24974343706558888,0.36734958750666225,0.07087095174183311,0.3725911813055839,0.5139613057288006,0.5617588321064096,0.20997396546803526,0.9158874749124488,0.7830871730675723,0.9382904016380454
192.168.1.90,10.0.0.90,34384,904,UDP,46374,71,82,6975,10519,60.920029633665074,3.609794040434817,540.259104128912,Benign,0.007881972933073467,0.7823020647737083,0.19261313023582327,0.09425156945907998,0.46058923081362546,0.4268135542374326,0.6038632819145041,0.021597254040582547,0.5483824008383558,0.3036875076305996,0.2092811957308267,0.9038711543344978,0.2576242499744684,0.6431629286849291
192.168.1.91,10.0.0.91,20295,322,UDP,87988,68,56,13921,1704,79.03966708671437,5.201911231170318,999.3707388176173,PortScan,0.8174009079039005,0.8141965793210113,0.1161998571108871,0.7026020030200193,0.546645816737686,0.4202973581753974,0.38367447163931634,0.059797728269461614,0.1070456959228836,0.20916611629623127,0.9967588391404186,0.5318506210444716,0.18747247826281022,0.16688606305670028
192.168.1.92,10.0.0.92,51041,532,UDP,86815,71,90,14011,13150,75.18733892800653,3.4922246775461616,580.4341071811608,PortScan,0.5617082989021054,0.20004102444059801,0.05496858355798928,0.7209891751475394,0.5915469175265253,0.6007706607243274,0.9176463249705891,0.28864301587131946,0.8743698218885737,0.910623053420924,0.80464008589984,0.6060042740963084,0.1847139212332265,0.16973314176006193
192.168.1.93,10.0.0.93,43659,32,UDP,95016,11,43,3408,8584,55.625865923363776,7.044601285523595,520.4797365436928,Benign,0.5619036255683849,0.01326805801512454,0.6522937413009804,0.836786364199511,0.7930290944718317,0.6639529824196738,0.5309444007042331,0.6220660346453399,0.022940037785768475,0.2712324973624437,0.039217696665283186,0.9843211804046709,0.44605997566797706,0.7767358943856919
192.168.1.94,10.0.0.94,33878,576,TCP,12023,43,50,10083,2012,53.995083277364024,0.05015192230044874,286.33042786469736,Benign,0.5936389075418873,0.07794132253762209,0.2901831036751179,0.8027616527976568,0.40563955106463967,0.5166125799491349,0.1997553994489102,0.0655240783584542,0.3676318337504191,0.5145957383395242,0.6947464027674555,0.05321637534001644,0.4399703328296406,0.4155087568566711
192.168.1.95,10.0.0.95,28711,117,UDP,38686,88,77,7752,9443,20.708741987998827,0.628133884423705,84.6056716227183,Benign,0.054920181354342734,0.9152824784262256,0.8825260735520731,0.9699117490190872,0.6463455618127824,0.4497691289465816,0.2746751272169964,0.4379087437214986,0.6095681323274529,0.9929655956890916,0.5687213708830607,0.4371176110605731,0.5801151825384203,0.2925015520902736
192.168.1.96,10.0.0.96,36720,956,TCP,2696,18,24,12052,1255,27.759892401770937,4.454271068259551,443.12414586309376,Benign,0.3358206483416285,0.12059237841565495,0.8819035574878211,0.5047948627959319,0.9329769236323565,0.608347506823983,0.6871780224352159,0.04377193278418323,0.2664983895171431,0.09991840136492325,0.8943672032967047,0.3307071735701341,0.4699207963917701,0.6488867786693377
192.168.1.97,10.0.0.97,11138,566,TCP,37518,22,99,6657,14242,61.36819260704717,5.39600906554698,165.90383623714442,Benign,0.9635435356987737,0.7923954250868127,0.15082718850279297,0.4255542737140855,0.5211005155709664,0.29657266329759735,0.17780460047268498,0.6344415439804713,0.600401406870428,0.544966026581628,0.16439312189354816,0.20147376761853242,0.7999083043641343,0.5517985396944045
192.168.1.98,10.0.0.98,42684,722,UDP,94984,46,15,8993,4659,23.110074623519132,1.6087076913043974,8.082271115550135,DoS,0.3756424592436901,0.8216941368904874,0.6357640013454952,0.39632478173496666,0.6258995905826427,0.01235824328031776,0.6839216065563579,0.705648706599041,0.37485852237213124,0.23381304559776517,0.8609921396760313,0.05204547277491656,0.46924464981027336,0.41822918874965154
192.168.1.99,10.0.0.99,49257,65,UDP,88744,77,30,1908,3047,18.52174219516044,2.459897288848926,736.5362863667551,Benign,0.8479027094982249,0.2703237929501161,0.9327192395416553,0.7819145286152323,0.46002216770656656,0.15115620661744456,0.7168678765229545,0.29732929655405504,0.8106895165228438,0.5335752280045526,0.8585186378915177,0.5133152977700617,0.7969832175745196,0.8971512286930183
192.168.1.100,10.0.0.100,24436,803,UDP,63227,83,59,538,11158,45.98064575457056,2.244098110854784,44.92472158309497,Benign,0.8263685634674517,0.3024847805506711,0.0296486497165952,0.08314606930565838,0.7463458343077712,0.19525699045508893,0.1300249750133945,0.34819651842711175,0.6941735284538348,0.22863073614532425,0.08329105442093732,0.6068732915523176,0.9223199362537677,0.789602320031558
192.168.1.101,10.0.0.101,2521,1004,UDP,14641,20,24,3285,5331,93.85039436316072,0.011764939435613408,139.33515451168475,Benign,0.11098743867813066,0.8442473314008229,0.5941858432191092,0.5496459554262074,0.5142450091067785,0.9559312031501637,0.7933994586372725,0.0926633554627797,0.5428274029917144,0.8946770526149243,0.09453242121702732,0.8178895390791616,0.30927906950626705,0.5545857777913306
192.168.1.102,10.0.0.102,47703,836,TCP,13853,63,31,11060,7470,73.2366340892159,4.952342559677412,32.83534975061922,Benign,0.48596335118933,0.3799680148684692,0.5591326201476174,0.5017235486717263,0.20471034128269183,0.44103715943726784,0.29480272381812955,0.49007355379171824,0.012837839211119695,0.7664197072536056,0.8328298777936131,0.06972883570429467,0.36079474262786937,0.3838060583709124
192.168.1.103,10.0.0.103,7685,12,UDP,92572,94,97,7904,5039,1.4347269977432897,7.898371294261938,963.6140905498437,Benign,0.5313908266200703,0.04627836875113356,0.9067397060812064,0.5496900824120494,0.3815442211491945,0.5665656705080748,0.37388878318586405,0.3052561814275444,0.536978834524817,0.2048518140733886,0.1854275416020611,0.18321600658751802,0.32738271865531965,0.6741959657966301
192.168.1.104,10.0.0.104,58955,38,TCP,16848,15,75,4498,14221,29.06595549436622,8.539257860389394,839.3351613761249,PortScan,0.6031219436409923,0.8861458887099164,0.7454976917743774,0.2564819576313966,0.07256532614962607,0.8435109581727956,0.26337675642113145,0.8601896313105772,0.13928971607516683,0.5703084970663702,0.5724258966598228,0.28179127852687424,0.37074951561699165,0.5515223418723927
192.168.1.105,10.0.0.105,39265,622,TCP,67646,87,70,12909,1049,51.66515706570493,9.64150195563475,599.8764501889945,Benign,0.711200621183824,0.20532596025257033,0.4811025206945392,0.14654308633080126,0.9152107814893241,0.27920555090643395,0.7658139137373784,0.4565052937631787,0.45861615874190564,0.06785797582845365,0.8273594606698639,0.08065033644984387,0.7416366962114648,0.5110186452600888
192.168.1.106,10.0.0.106,45005,8,TCP,72748,84,52,13180,234,42.050881002843354,7.051448383128238,921.5507199486558,PortScan,0.4348156598964993,0.5914924447091662,0.9504932709714009,0.5007165869793745,0.3928402628692872,0.329963078614796,0.016778053465537512,0.30118200955148944,0.5602601095898924,0.7461566280354248,0.4899932840379463,0.5915505930100521,0.2608210728138678,0.17338276117196483
192.168.1.107,10.0.0.107,40538,268,UDP,17374,58,37,6910,6871,59.55349782570795,1.5151957651205594,825.3301540196711,Benign,0.45846367200691895,0.38072889077643113,0.15217148455175333,0.6809609292107035,0.5168807368906925,0.4874233862247045,0.7786857127206983,0.7889379404102402,0.22698371890246527,0.6972772905042369,0.05491834566775211,0.4810585858380374,0.9382616339954468,0.7532025694872259
192.168.1.108,10.0.0.108,44013,894,TCP,99518,26,99,5215,11807,34.9826754178704,9.279626342515812,559.2101186334016,Benign,0.032604599807534274,0.3305972877865262,0.8818267092302141,0.5263659684817882,0.8085699206749255,0.819454245531855,0.9677440638884874,0.6021772692191895,0.215589483497157,0.28403510592114556,0.42961958610334006,0.7881146055072416,0.15466934669783894,0.9444678965521317
192.168.1.109,10.0.0.109,1868,33,UDP,29167,5,61,13700,13932,4.378302053638633,3.4745523751217178,350.0244700749099,DoS,0.24290557937034973,0.2729149180523601,0.5018768494560641,0.39543470232075195,0.6877085343171887,0.9071628582319989,0.08799289433836355,0.5640321190012794,0.5021086621373908,0.04549169094848171,0.3769511635303838,0.9837717341534199,0.6274727810630629,0.2941602419299376
192.168.1.110,10.0.0.110,10959,36,TCP,74348,66,42,10978,14959,86.70640706467243,8.236282930163043,555.4334514285096,Benign,0.9111180619796407,0.07500847230258334,0.5383231255010237,0.71666958627526,0.5947468600842826,0.5957738562468752,0.4696274937897549,0.9627093267904848,0.498072483626657,0.6829052698212627,0.21924089294933258,0.4298338941992551,0.6998628888398684,0.7560540630740488
192.168.1.111,10.0.0.111,37150,737,TCP,64030,2,73,12838,3870,58.430236719248136,2.614354549830795,680.2461929137554,Benign,0.708513576443857,0.3627104555704417,0.8123845947446673,0.9827342238977761,0.7075347777617877,0.3324655096177751,0.028644414991792932,0.1017489621173795,0.8492829589024686,0.5071716967036858,0.9375132458239026,0.09201250937107275,0.4039806078353556,0.42174759360503167
192.168.1.112,10.0.0.112,44513,1020,TCP,39913,40,75,11600,5801,56.71356946436349,1.3177479274895387,210.37251766669155,PortScan,0.5968974431819826,0.5265313885509805,0.42402482542063824,0.077333058759123,0.4668109409458727,0.604304214698024,0.1661845341059418,0.9275622240166034,0.804674776508089,0.5130070043253737,0.05300761452243219,0.3875379552964605,0.22253516149957864,0.5367729737637987
192.168.1.113,10.0.0.113,64742,943,UDP,26130,84,74,4172,10447,81.06579123921446,1.2221739270036136,377.9378717122683,Benign,0.5873819626432671,0.7816386251418015,0.4905448943941568,0.16164493120110013,0.17516008000000594,0.6980181196437543,0.847407221622182,0.32593378167176945,0.09702251267954698,0.6621626492193244,0.2646994713610946,0.3988388794959571,0.08513157249923176,0.5068262996314477
192.168.1.114,10.0.0.114,16990,761,UDP,72080,45,75,13762,820,75.58151315279146,8.697134668152511,208.1770736394388,Benign,0.3769396419757003,0.6170529531402382,0.7746972979331007,0.7592733050913673,0.7420480215915694,0.9168324527393404,0.699916837347374,0.10817504956161994,0.6127519404187523,0.4467558801330015,0.2005745298825855,0.8099268979213959,0.6703270504424123,0.20869554636716126
192.168.1.115,10.0.0.115,14705,587,UDP,75371,80,31,5573,10291,87.62820074590432,7.311878967790272,808.1923547459782,Benign,0.4746795744162514,0.7662839710977766,0.030739278364716793,0.8808045443854172,0.923598489064619,0.4645630282394282,0.7580173373137729,0.6045463780239972,0.9331812699384897,0.358707940996711,0.8740923708310646,0.3210497934329596,0.6051872675538512,0.43053162495996133
192.168.1.116,10.0.0.116,30292,524,UDP,96184,48,71,10648,14767,78.54942567112433,6.034105290115495,335.84408830620396,Benign,0.09068963476857883,0.3715855089754747,0.06998816412805964,0.145243451967368,0.23472831830540042,0.375707414587809,0.5711542892029732,0.4275059570816222,0.09475424175826219,0.3067822896057196,0.19365508198179782,0.19949596531124558,0.16591549974209285,0.799907171866636
192.168.1.117,10.0.0.117,12917,827,TCP,50588,48,97,13438,5170,5.611743974394514,3.436938796438974,840.6080512374265,Benign,0.4728781557918257,0.047591243557569496,0.2715238491555577,0.4715009460639914,0.6912712377114041,0.3967361357730613,0.895863577409091,0.40474432886839373,0.9333237795129078,0.00326210232534907,0.2523097564840767,0.15757330040642603,0.26669221349057004,0.023929395753163885
192.168.1.118,10.0.0.118,60055,925,UDP,12407,36,42,6957,642,36.739084442695315,0.946494591727669,756.6791237447701,PortScan,0.9067540645823893,0.8961383522387538,0.07734316743184078,0.41492769569337384,0.6130338743308282,0.5863099653819419,0.06776019601781957,0.8408918477849479,0.4138881230636723,0.49152184164343893,0.9346326729031673,0.6907447470119026,0.613024033625934,0.252602243420862
192.168.1.119,10.0.0.119,20995,896,UDP,1008,52,92,11025,8502,7.262001395204796,3.548547485679634,163.20674321511268,Benign,0.040309610001200924,0.4116010558220665,0.6265417486115757,0.9981165764597791,0.9623566884092968,0.8463256628654278,0.9109482661537887,0.5014497824761232,0.14505705530694768,0.22668877799298304,0.5635877316504546,0.08963040444789483,0.9480886520951802,0.2784815881317668
192.168.1.120,10.0.0.120,46455,339,TCP,31953,54,32,2896,11490,90.00293408625943,5.795470436890376,334.08507337493495,Benign,0.20089874112596728,0.43446570017894126,0.2631246726114693,0.42306568615608675,0.7872159759370598,0.8292705733810218,0.10226312657529435,0.8486341997282649,0.29538200935481707,0.27395189686646537,0.8456315584021117,0.6095111989857868,0.7118171208511056,0.22797911871187204
192.168.1.121,10.0.0.121,22751,355,UDP,35248,34,59,5769,2189,81.48518991569695,9.94021810161915,174.06091407116534,Benign,0.7332155926645817,0.6587381029347468,0.6959169034923415,0.2116161117024239,0.3391710145286424,0.4635672166871432,0.9566610873536935,0.04040020424110691,0.14455411111304806,0.9653614436927818,0.6124636739138735,0.272296865158258,0.670963836232749,0.7415719526489907
192.168.1.122,10.0.0.122,64732,984,TCP,69257,89,7,2399,4958,31.77220185329856,8.66273766537147,251.17669957038328,WebAttack,0.9920110276034863,0.058051507687620796,0.3117889193353318,0.2726719483396438,0.031139251644305532,0.39606510027077657,0.9591989419027959,0.6753164272261964,0.5858020532533282,0.18278253428563418,0.44859815916193746,0.6165480405826611,0.5665712404235762,0.7325714637950712
192.168.1.123,10.0.0.123,46110,883,TCP,49588,3,75,13753,11948,69.0180431958938,8.061285734142041,454.72924317585165,Benign,0.8030345680667079,0.43111911611147924,0.9590532994853975,0.48802156795978935,0.9807200124382156,0.10361198389332005,0.4051029600738779,0.2299351121640879,0.8959127604227631,0.023249966092238172,0.3290561379268959,0.09672617229150682,0.9234717983255966,0.32896978488394524
192.168.1.124,10.0.0.124,44665,976,UDP,8671,22,37,8427,14544,88.64756291490505,5.610079020945467,251.3258698556707,Benign,0.13245785382353537,0.3200478781588716,0.44707812229019483,0.9969953509210603,0.3301771817170046,0.24595652192709883,0.7269687150326134,0.23907849693359517,0.24657102880360193,0.9399754774006683,0.6537283292337145,0.309740285027742,0.20115066769895795,0.9876323494378384
192.168.1.125,10.0.0.125,53355,714,TCP,30983,22,6,5646,6388,30.94401379672958,2.7558241471523615,318.6062623537471,Benign,0.2259989086100369,0.6290665850362452,0.3157191781302059,0.29441735557609494,0.789525832595725,0.9273457919543504,0.1565924243708824,0.4175039561133318,0.8151945066441971,0.636797295165178,0.27523885976946605,0.9417264105988393,0.2708619137128997,0.6174039553996308
192.168.1.126,10.0.0.126,61749,554,UDP,63839,21,55,14118,13889,36.21885498919797,8.643728946750551,403.16135635066524,Benign,0.35581486813518626,0.9605970749049731,0.8350078647113403,0.4132370327334759,0.6861921900288441,0.827125844588208,0.012976181726771285,0.5207708950033992,0.272608012139529,0.08621514192703206,0.1521703665745865,0.07007690302764935,0.07837574793826219,0.9695859495091367
192.168.1.127,10.0.0.127,27736,21,UDP,33999,11,25,14785,10942,93.18367361078666,4.9086605874881615,879.5856954406908,Benign,0.6184068386735974,0.23754690499207154,0.3104799811737279,0.2960355395998877,0.3253548927954082,0.7496334386064732,0.2435004058144602,0.7342743084077031,0.4898640629903054,0.8613286383672344,0.4165116944570786,0.4913871302054017,0.8510259883377335,0.8258440894104174
192.168.1.128,10.0.0.128,34765,849,TCP,22202,58,87,13491,10128,26.44508540371573,3.962565831207885,599.182168022674,Benign,0.9187646597761834,0.924782437501575,0.7516673716253038,0.35675693934665864,0.059588173180469606,0.6400768994436198,0.7071708152465662,0.14161957906636802,0.03333520020120129,0.3938978795370024,0.2786691389987871,0.19436318683751663,0.08829495920760866,0.9742876906904503
192.168.1.129,10.0.0.129,29572,843,UDP,95863,75,28,3649,2914,65.558120919419,3.2158976897454083,571.3329873920418,Benign,0.48805112832351116,0.8735516418712923,0.9691137666729195,0.9292780629841906,0.7000693581317787,0.46679370276835463,0.9657404727398747,0.19517850976475914,0.6904549667657365,0.4553979325732189,0.9624122744220656,0.13239022601527517,0.12336461002784627,0.13408746282179562
192.168.1.130,10.0.0.130,37316,547,UDP,68388,46,24,2965,14663,7.494851661761438,4.835037572066012,308.7512749748717,Benign,0.0849776379760987,0.7205236990385817,0.05460874793974613,0.2384400530325156,0.5942695462700377,0.35456114894046376,0.21966461831956885,0.10447344206637799,0.13687594154775173,0.9161049916172701,0.545085223386547,0.6083314608310646,0.34193342956294703,0.12109584893488001
192.168.1.131,10.0.0.131,22290,597,TCP,14468,29,44,11388,2507,10.589563905348324,8.720067536207743,941.5534432150268,PortScan,0.672660482646474,0.3259107434035906,0.13396858205457185,0.1341107084105284,0.19774478842405674,0.882001374057159,0.5968828531812156,0.7675141440914328,0.620452040001966,0.8708687245111743,0.7769141739316073,0.7501887914581689,0.5773336753423886,0.9797353309125894
192.168.1.132,10.0.0.132,16583,243,TCP,83905,20,1,7155,14337,82.6767778501665,1.6296986303394134,30.8766037509226,Benign,0.1818722946148592,0.640028610799069,0.8513730340392442,0.9990274990206451,0.8716231220124782,0.4174599131737625,0.6701521162971047,0.08152461424920532,0.883670731645753,0.37115066684941056,0.48495756586592365,0.7904032290183064,0.2314240761263937,0.7644999064085396
192.168.1.133,10.0.0.133,56980,1020,UDP,34777,51,95,3609,6236,35.13622592071761,1.5849428315917602,494.9772072782388,Benign,0.19796062474655396,0.7712454267890879,0.6551288188279796,0.8743759178141818,0.4179978936822819,0.44703771466620135,0.7165941082210355,0.5501996025836253,0.38119665077718856,0.18849846564393336,0.8652558271182396,0.8473093363391143,0.25093514283874463,0.055684995000547355
192.168.1.134,10.0.0.134,18063,677,UDP,97082,70,70,11980,4337,81.52540587396041,3.614725858387363,494.0394993794969,WebAttack,0.9857029263609839,0.6334920163955549,0.3552825787963425,0.8273680325322509,0.7833040665142221,0.6902549885630472,0.25213318032219967,0.6502534188059365,0.061279418772721805,0.5284220942255529,0.3360022582412139,0.31146000297424037,0.32686049857089716,0.43244536828624724
192.168.1.135,10.0.0.135,54696,789,UDP,58677,53,67,7873,4310,55.864105789454904,6.245095961591224,82.47644232158324,Benign,0.6415037411413085,0.5370577287832486,0.43287978062011956,0.7947730811178917,0.4132706371315742,0.8842842618092536,0.4800164068302081,0.37981029049330106,0.18622136338231932,0.6001940767542268,0.6029227533815072,0.43293042706897134,0.19542342564855442,0.8042897067257024
192.168.1.136,10.0.0.136,52504,223,UDP,50285,96,11,12217,14679,40.71853708817614,9.764127045882816,633.6841540442707,Benign,0.2039013542321536,0.5492913985952736,0.3074709287339419,0.6212025769353129,0.055781178154375666,0.16157201673524113,0.7086291697960402,0.2941278447805227,0.10197465662139316,0.1138260204062469,0.15091905326241328,0.9464341194502579,0.11971738711694446,0.16971921852665017
192.168.1.137,10.0.0.137,39055,775,TCP,65667,92,89,10825,7368,13.480247612732025,8.928946373422757,979.8488014393596,WebAttack,0.613997421784496,0.6273180743323041,0.997848323547093,0.9740852586009561,0.6450720988772024,0.9112674120502529,0.15945347972538637,0.0943807054206085,0.7183200903348953,0.5344181565381602,0.369901468971918,0.4413962639294484,0.17934022459507126,0.4164559221881451
192.168.1.138,10.0.0.138,63343,280,UDP,47963,22,83,2605,9364,62.265157671328815,8.836804621926463,697.6382038505967,Benign,0.21446035900916027,0.8850436167404364,0.3685151270405034,0.6916746189425126,0.5465018538858798,0.4923285537135187,0.1891286562906882,0.04712916879604023,0.2936517050048679,0.8053926029653782,0.889164162675142,0.8046576434279558,0.8780832923214168,0.2667943450918818
192.168.1.139,10.0.0.139,28738,322,TCP,93584,44,66,8679,9255,1.8379341779942449,3.2958516103617006,459.6806879024115,Benign,0.3377310631059949,0.6572583879536854,0.057128357176822075,0.3704950599788438,0.7206949345171347,0.7137230627866062,0.5381793770945926,0.13066450650295403,0.1193351033303317,0.8705487097606895,0.865008718637441,0.04563908665459748,0.5011560874142721,0.34919684200978474
